description,temp,feels_like,temp_min,temp_max,pressure,humidity,wind,sunrise,sunset,location,forecast_timestamp
few clouds,274.39,270.27,273.15,275.37,1022,60,2.06,1612884667,1612920145,Vancouver,10-02-2021 01:12
few clouds,274.39,270.27,273.15,275.37,1022,60,2.06,1612884667,1612920145,Vancouver,10-02-2021 01:12
few clouds,274.39,270.27,273.15,275.37,1022,60,2.06,1612884667,1612920145,Vancouver,10-02-2021 01:13
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:13
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:14
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:14
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:15
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:15
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:16
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:16
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:17
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:17
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:18
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:18
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:19
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:19
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:20
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:20
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:21
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:21
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:22
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:22
few clouds,274.19,270.5,273.15,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:23
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:23
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:24
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:24
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:25
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:25
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:26
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:26
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:27
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:27
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:28
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:28
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:29
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:30
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:30
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:31
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:31
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:32
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:32
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:33
few clouds,273.78,270.05,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:33
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:34
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:34
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:35
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:35
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:36
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:36
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:37
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:37
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:38
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:38
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:39
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:39
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:40
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:40
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:41
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:41
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:42
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:42
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:43
few clouds,273.61,269.87,272.59,274.82,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:43
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:44
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:44
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:45
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:45
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:46
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:46
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:47
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:47
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:48
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:48
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:49
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:49
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:50
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:50
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:51
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:51
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:52
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:52
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:53
few clouds,273.47,269.71,273.15,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:53
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:54
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:54
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:55
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:55
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:56
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:56
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:57
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:57
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:58
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:58
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:59
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 01:59
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:00
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:00
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:01
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:01
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:02
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:02
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:03
few clouds,273.33,269.56,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:03
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:04
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:04
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:05
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:05
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:06
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:07
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:07
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:08
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:08
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:09
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:09
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:10
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:10
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:11
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:11
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:12
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:12
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:13
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:13
few clouds,273.14,269.35,272.59,274.26,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:14
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:14
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:15
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:15
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:16
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:16
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:17
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:17
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:18
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:18
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:19
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:19
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:20
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:20
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:21
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:21
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:22
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:22
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:23
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:23
few clouds,273.01,269.21,272.15,274.15,1022,64,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:24
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:24
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:25
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:25
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:26
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:26
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:27
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:27
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:28
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:28
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:29
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:29
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:30
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:30
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:31
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:31
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:32
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:32
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:33
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:33
few clouds,272.56,268.81,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:34
few clouds,272.32,268.55,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:34
few clouds,272.32,268.55,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:35
few clouds,272.32,268.55,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:35
few clouds,272.32,268.55,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:36
few clouds,272.32,268.55,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:36
few clouds,272.32,268.55,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:37
few clouds,272.32,268.55,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:37
few clouds,272.32,268.55,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:38
few clouds,272.32,268.55,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:38
few clouds,272.32,268.55,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:39
few clouds,272.46,268.7,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:39
few clouds,272.46,268.7,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:40
few clouds,272.46,268.7,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:40
few clouds,272.46,268.7,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:41
few clouds,272.46,268.7,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:41
few clouds,272.46,268.7,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:42
few clouds,272.46,268.7,271.48,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:43
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:43
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:44
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:44
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:45
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:45
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:46
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:46
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:47
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:47
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:48
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:48
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:49
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:49
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:50
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:50
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:51
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:51
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:52
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:52
few clouds,272.3,268.53,270.93,273.71,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:53
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:53
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:54
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:54
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:55
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:55
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:56
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:56
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:57
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:57
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:58
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:58
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:59
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 02:59
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:00
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:00
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:01
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:01
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:02
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:02
few clouds,272.23,268.45,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:03
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:03
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:04
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:04
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:05
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:05
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:06
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:06
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:07
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:07
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:08
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:08
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:09
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:09
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:10
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:10
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:11
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:11
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:12
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:12
few clouds,272.28,268.51,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:13
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:13
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:14
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:14
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:15
